2025-05-26 11:27:06 - VERBOSE | Executing plugin: events2bids -> C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\raw\sub-0003
2025-05-26 11:27:06 - INFO | Mapping: C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\raw\sub-0004 (subject 4/5)
2025-05-26 11:27:06 - VERBOSE | Executing plugin: dcm2niix2bids -> C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\raw\sub-0004
2025-05-26 11:27:06 - INFO | Discovered sample: [DICOM] C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\raw\sub-0004\Series601015_AX T2\Image (0001).dcm
2025-05-26 11:27:06 - VERBOSE | Executing plugin: events2bids -> C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\raw\sub-0004
2025-05-26 11:27:06 - INFO | Mapping: C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\raw\sub-0005 (subject 5/5)
2025-05-26 11:27:06 - VERBOSE | Executing plugin: dcm2niix2bids -> C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\raw\sub-0005
2025-05-26 11:27:06 - INFO | Discovered sample: [DICOM] C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\raw\sub-0005\Series1001015_T2 COR\Image (0001).dcm
2025-05-26 11:27:06 - VERBOSE | Executing plugin: events2bids -> C:\Users\USUARIO\OneDrive - Universidad de Antioquia\2025-1\Imagenes_Medicas\TRABAJO2_PRUEBA\DATA\raw\sub-0005
2025-05-26 11:27:06 - INFO | Opening the bidseditor
